filename,clean_width_mm,clean_class,blurred_width_mm,blurred_class,restored_width_mm,restored_class
00551,3.006659275674582,Heavy Crack,3.4525353003264136,Heavy Crack,4.161730409336963,Heavy Crack
00552,3.111269837220809,Heavy Crack,3.492849839314596,Heavy Crack,3.8000000000000003,Heavy Crack
00553,1.2000000000000002,Medium Crack,1.1313708498984762,Medium Crack,1.264911064067352,Medium Crack
00554,3.0,Heavy Crack,3.4525353003264136,Heavy Crack,3.5383612025908264,Heavy Crack
00555,3.006659275674582,Heavy Crack,3.6,Heavy Crack,3.5383612025908264,Heavy Crack
00556,1.0,Light Crack,0.632455532033676,Light Crack,1.4142135623730951,Medium Crack
00557,3.006659275674582,Heavy Crack,3.2557641192199416,Heavy Crack,3.720215047547655,Heavy Crack
00558,2.4000000000000004,Heavy Crack,2.8844410203711917,Heavy Crack,3.577708763999664,Heavy Crack
00559,1.341640786499874,Medium Crack,1.4000000000000001,Medium Crack,1.8439088914585775,Medium Crack
00560,2.8000000000000003,Heavy Crack,2.8425340807103794,Heavy Crack,3.3526109228480423,Heavy Crack
00561,2.8000000000000003,Heavy Crack,2.8284271247461903,Heavy Crack,3.4000000000000004,Heavy Crack
00562,2.778488797889961,Heavy Crack,2.720294101747089,Heavy Crack,3.7735924528226414,Heavy Crack
00563,2.8000000000000003,Heavy Crack,3.0,Heavy Crack,3.2557641192199416,Heavy Crack
00564,2.4083189157584592,Heavy Crack,2.973213749463701,Heavy Crack,3.006659275674582,Heavy Crack
00565,2.4166091947189146,Heavy Crack,3.8000000000000003,Heavy Crack,4.9396356140913875,Heavy Crack
00566,4.123105625617661,Heavy Crack,4.604345773288535,Heavy Crack,4.049691346263318,Heavy Crack
00567,4.604345773288535,Heavy Crack,5.758472019555188,Heavy Crack,5.688585061331157,Heavy Crack
00568,4.6173585522460785,Heavy Crack,5.6035702904487605,Heavy Crack,6.826419266350405,Heavy Crack
00569,3.2557641192199416,Heavy Crack,3.649657518178932,Heavy Crack,3.9293765408777,Heavy Crack
00570,2.683281572999748,Heavy Crack,3.130495168499706,Heavy Crack,3.577708763999664,Heavy Crack
00571,2.9120439557122073,Heavy Crack,3.2984845004941286,Heavy Crack,3.8000000000000003,Heavy Crack
00572,2.9120439557122073,Heavy Crack,3.2062439083762797,Heavy Crack,3.687817782917155,Heavy Crack
00573,2.4166091947189146,Heavy Crack,2.8284271247461903,Heavy Crack,3.0528675044947495,Heavy Crack
00574,3.2557641192199416,Heavy Crack,3.560898762952972,Heavy Crack,4.004996878900157,Heavy Crack
00575,3.2249030993194197,Heavy Crack,3.6055512754639896,Heavy Crack,3.4985711369071804,Heavy Crack
00576,3.4000000000000004,Heavy Crack,3.0,Heavy Crack,4.8166378315169185,Heavy Crack
00577,2.4083189157584592,Heavy Crack,3.0,Heavy Crack,3.0463092423455636,Heavy Crack
00578,2.4083189157584592,Heavy Crack,2.8000000000000003,Heavy Crack,3.440930106817051,Heavy Crack
00579,2.209072203437452,Heavy Crack,3.2062439083762797,Heavy Crack,4.39089968002003,Heavy Crack
00580,3.2,Heavy Crack,3.4176014981270124,Heavy Crack,3.4000000000000004,Heavy Crack
00581,2.778488797889961,Heavy Crack,3.006659275674582,Heavy Crack,3.2249030993194197,Heavy Crack
00582,4.1036569057366385,Heavy Crack,4.294182110716778,Heavy Crack,4.8083261120685235,Heavy Crack
00583,3.423448553724738,Heavy Crack,3.7576588456111875,Heavy Crack,3.7947331922020555,Heavy Crack
00584,3.4176014981270124,Heavy Crack,4.280186911806539,Heavy Crack,3.577708763999664,Heavy Crack
00585,3.104834939252005,Heavy Crack,3.0528675044947495,Heavy Crack,4.2,Heavy Crack
00586,3.82099463490856,Heavy Crack,4.004996878900157,Heavy Crack,4.4,Heavy Crack
00587,2.785677655436824,Heavy Crack,2.529822128134704,Heavy Crack,3.4000000000000004,Heavy Crack
00588,5.325410782277739,Heavy Crack,5.261178575186363,Heavy Crack,6.20322496770833,Heavy Crack
00589,3.54400902933387,Heavy Crack,5.830951894845301,Heavy Crack,5.813776741499454,Heavy Crack
00590,4.294182110716778,Heavy Crack,4.882622246293481,Heavy Crack,5.63205113613149,Heavy Crack
00591,3.54400902933387,Heavy Crack,5.90592922409336,Heavy Crack,5.727128425310542,Heavy Crack
00592,2.785677655436824,Heavy Crack,3.492849839314596,Heavy Crack,3.3286633954186478,Heavy Crack
00593,3.3105890714493698,Heavy Crack,3.492849839314596,Heavy Crack,3.6055512754639896,Heavy Crack
00594,2.529822128134704,Heavy Crack,3.0,Heavy Crack,3.4000000000000004,Heavy Crack
00595,3.1622776601683795,Heavy Crack,3.3526109228480423,Heavy Crack,3.5383612025908264,Heavy Crack
00596,2.863564212655271,Heavy Crack,3.1622776601683795,Heavy Crack,3.2249030993194197,Heavy Crack
00597,3.2062439083762797,Heavy Crack,3.6,Heavy Crack,3.622154055254967,Heavy Crack
00598,3.2,Heavy Crack,3.492849839314596,Heavy Crack,3.6055512754639896,Heavy Crack
00599,2.8844410203711917,Heavy Crack,3.130495168499706,Heavy Crack,3.2249030993194197,Heavy Crack
00600,3.111269837220809,Heavy Crack,4.8373546489791295,Heavy Crack,3.405877273185281,Heavy Crack
00601,4.39089968002003,Heavy Crack,6.118823416311343,Heavy Crack,5.758472019555188,Heavy Crack
00602,2.8000000000000003,Heavy Crack,2.6,Heavy Crack,3.5383612025908264,Heavy Crack
00603,4.404543109109048,Heavy Crack,5.188448708429139,Heavy Crack,5.099019513592785,Heavy Crack
00604,2.8000000000000003,Heavy Crack,3.577708763999664,Heavy Crack,3.3105890714493698,Heavy Crack
00605,2.4083189157584592,Heavy Crack,3.405877273185281,Heavy Crack,2.785677655436824,Heavy Crack
00606,2.2,Heavy Crack,3.2,Heavy Crack,2.4738633753705965,Heavy Crack
00607,2.2,Heavy Crack,2.785677655436824,Heavy Crack,2.529822128134704,Heavy Crack
00608,1.1313708498984762,Medium Crack,1.216552506059644,Medium Crack,2.08806130178211,Heavy Crack
00609,2.2,Heavy Crack,2.8000000000000003,Heavy Crack,2.4000000000000004,Heavy Crack
00610,1.6492422502470643,Medium Crack,1.969771560359221,Medium Crack,2.039607805437114,Heavy Crack
00611,1.8973665961010278,Medium Crack,2.3409399821439254,Heavy Crack,2.1540659228538015,Heavy Crack
00612,2.0591260281974004,Heavy Crack,2.785677655436824,Heavy Crack,2.6,Heavy Crack
00613,1.8,Medium Crack,2.720294101747089,Heavy Crack,2.8844410203711917,Heavy Crack
00614,3.394112549695428,Heavy Crack,3.6055512754639896,Heavy Crack,2.4413111231467406,Heavy Crack
00615,1.341640786499874,Medium Crack,1.697056274847714,Medium Crack,1.5620499351813308,Medium Crack
00616,4.47213595499958,Heavy Crack,5.015974481593782,Heavy Crack,4.919349550499538,Heavy Crack
00617,3.1622776601683795,Heavy Crack,3.2249030993194197,Heavy Crack,3.2984845004941286,Heavy Crack
00618,4.118252056394801,Heavy Crack,4.39089968002003,Heavy Crack,4.669047011971501,Heavy Crack
00619,4.118252056394801,Heavy Crack,4.47213595499958,Heavy Crack,4.604345773288535,Heavy Crack
00620,4.9396356140913875,Heavy Crack,5.295280917949491,Heavy Crack,5.43323108288245,Heavy Crack
00621,4.9396356140913875,Heavy Crack,5.31413210223457,Heavy Crack,5.578530272392541,Heavy Crack
00622,3.130495168499706,Heavy Crack,3.2557641192199416,Heavy Crack,4.019950248448356,Heavy Crack
00623,4.565084884205331,Heavy Crack,5.0,Heavy Crack,5.403702434442518,Heavy Crack
00624,3.0,Heavy Crack,2.8284271247461903,Heavy Crack,3.6055512754639896,Heavy Crack
00625,3.0,Heavy Crack,3.0265491900843116,Heavy Crack,3.1622776601683795,Heavy Crack
00626,2.6,Heavy Crack,2.4000000000000004,Heavy Crack,3.2249030993194197,Heavy Crack
00627,2.529822128134704,Heavy Crack,3.104834939252005,Heavy Crack,2.9120439557122073,Heavy Crack
00628,2.6,Heavy Crack,3.130495168499706,Heavy Crack,3.6055512754639896,Heavy Crack
00629,3.2802438933713454,Heavy Crack,3.4176014981270124,Heavy Crack,3.88329756778952,Heavy Crack
00630,3.2557641192199416,Heavy Crack,3.405877273185281,Heavy Crack,3.6055512754639896,Heavy Crack
00631,2.529822128134704,Heavy Crack,3.4000000000000004,Heavy Crack,2.3409399821439254,Heavy Crack
00632,2.9120439557122073,Heavy Crack,7.102112361825881,Heavy Crack,2.3409399821439254,Heavy Crack
00633,3.577708763999664,Heavy Crack,8.221921916437786,Heavy Crack,2.3409399821439254,Heavy Crack
00634,1.4560219778561037,Medium Crack,2.2,Heavy Crack,1.6492422502470643,Medium Crack
00635,2.6305892875931813,Heavy Crack,3.0594117081556713,Heavy Crack,2.2,Heavy Crack
00636,2.6,Heavy Crack,3.2984845004941286,Heavy Crack,1.8110770276274835,Medium Crack
00637,2.009975124224178,Heavy Crack,6.016643582596529,Heavy Crack,1.8,Medium Crack
00638,2.12602916254693,Heavy Crack,3.0463092423455636,Heavy Crack,2.280350850198276,Heavy Crack
00639,1.8867962264113207,Medium Crack,2.5612496949731396,Heavy Crack,1.969771560359221,Medium Crack
00640,3.440930106817051,Heavy Crack,13.213629327327144,Heavy Crack,2.4166091947189146,Heavy Crack
00641,3.4525353003264136,Heavy Crack,4.4,Heavy Crack,3.0,Heavy Crack
00642,3.0265491900843116,Heavy Crack,5.692099788303083,Heavy Crack,2.433105012119288,Heavy Crack
00643,1.6124515496597098,Medium Crack,2.3409399821439254,Heavy Crack,1.969771560359221,Medium Crack
00644,2.009975124224178,Heavy Crack,2.8000000000000003,Heavy Crack,1.8439088914585775,Medium Crack
00645,1.5231546211727818,Medium Crack,1.969771560359221,Medium Crack,1.788854381999832,Medium Crack
00646,3.720215047547655,Heavy Crack,9.079647570252934,Heavy Crack,1.8110770276274835,Medium Crack
00647,1.788854381999832,Medium Crack,2.529822128134704,Heavy Crack,1.5231546211727818,Medium Crack
00648,1.7088007490635062,Medium Crack,2.95296461204668,Heavy Crack,1.969771560359221,Medium Crack
00649,3.492849839314596,Heavy Crack,4.317406628984581,Heavy Crack,3.2062439083762797,Heavy Crack
00650,1.7088007490635062,Medium Crack,2.2,Heavy Crack,2.8000000000000003,Heavy Crack
00651,2.6305892875931813,Heavy Crack,3.88329756778952,Heavy Crack,2.2,Heavy Crack
00652,1.8,Medium Crack,4.664761515876241,Heavy Crack,1.6124515496597098,Medium Crack
00653,2.973213749463701,Heavy Crack,8.0049984384758,Heavy Crack,2.785677655436824,Heavy Crack
00654,2.8844410203711917,Heavy Crack,7.4,Heavy Crack,2.4000000000000004,Heavy Crack
00655,3.2,Heavy Crack,3.4000000000000004,Heavy Crack,3.6055512754639896,Heavy Crack
00656,3.8470768123342687,Heavy Crack,3.8470768123342687,Heavy Crack,4.049691346263318,Heavy Crack
00657,3.9446165846632044,Heavy Crack,3.8470768123342687,Heavy Crack,4.049691346263318,Heavy Crack
00658,3.0,Heavy Crack,3.7947331922020555,Heavy Crack,3.6055512754639896,Heavy Crack
00659,2.973213749463701,Heavy Crack,3.1622776601683795,Heavy Crack,3.0594117081556713,Heavy Crack
00660,3.111269837220809,Heavy Crack,3.2249030993194197,Heavy Crack,3.440930106817051,Heavy Crack
00661,1.969771560359221,Medium Crack,2.95296461204668,Heavy Crack,2.8000000000000003,Heavy Crack
00662,2.863564212655271,Heavy Crack,3.1622776601683795,Heavy Crack,3.3286633954186478,Heavy Crack
00663,2.863564212655271,Heavy Crack,3.1240998703626617,Heavy Crack,3.4985711369071804,Heavy Crack
00664,2.8844410203711917,Heavy Crack,3.54400902933387,Heavy Crack,3.622154055254967,Heavy Crack
00665,3.2,Heavy Crack,3.492849839314596,Heavy Crack,3.6055512754639896,Heavy Crack
00666,3.2,Heavy Crack,3.405877273185281,Heavy Crack,3.622154055254967,Heavy Crack
00667,2.668332812825267,Heavy Crack,3.104834939252005,Heavy Crack,3.104834939252005,Heavy Crack
00668,2.8000000000000003,Heavy Crack,3.006659275674582,Heavy Crack,3.2557641192199416,Heavy Crack
00669,2.8000000000000003,Heavy Crack,3.2,Heavy Crack,3.2310988842807022,Heavy Crack
00670,2.778488797889961,Heavy Crack,3.104834939252005,Heavy Crack,3.111269837220809,Heavy Crack
00671,3.2984845004941286,Heavy Crack,3.2,Heavy Crack,4.494441010848846,Heavy Crack
00672,3.8626415831655936,Heavy Crack,4.294182110716778,Heavy Crack,4.427188724235731,Heavy Crack
00673,4.494441010848846,Heavy Crack,5.261178575186363,Heavy Crack,5.462600113499065,Heavy Crack
00674,3.0463092423455636,Heavy Crack,3.4000000000000004,Heavy Crack,3.440930106817051,Heavy Crack
00675,2.863564212655271,Heavy Crack,3.4000000000000004,Heavy Crack,3.6055512754639896,Heavy Crack
00676,2.505992817228334,Heavy Crack,3.0,Heavy Crack,2.778488797889961,Heavy Crack
00677,2.95296461204668,Heavy Crack,3.3526109228480423,Heavy Crack,3.2557641192199416,Heavy Crack
00678,2.8000000000000003,Heavy Crack,3.2310988842807022,Heavy Crack,3.4525353003264136,Heavy Crack
00679,2.6,Heavy Crack,2.9120439557122073,Heavy Crack,2.95296461204668,Heavy Crack
00680,0.7211102550927979,Light Crack,0.848528137423857,Light Crack,1.6,Medium Crack
00681,3.2,Heavy Crack,3.984971769034255,Heavy Crack,3.0528675044947495,Heavy Crack
00682,3.4000000000000004,Heavy Crack,2.8000000000000003,Heavy Crack,3.8000000000000003,Heavy Crack
00683,3.405877273185281,Heavy Crack,2.9120439557122073,Heavy Crack,3.423448553724738,Heavy Crack
00684,3.1622776601683795,Heavy Crack,3.0,Heavy Crack,3.2310988842807022,Heavy Crack
00685,3.2,Heavy Crack,3.3526109228480423,Heavy Crack,3.577708763999664,Heavy Crack
00686,4.204759208325728,Heavy Crack,3.8000000000000003,Heavy Crack,4.866210024238576,Heavy Crack
00687,3.2,Heavy Crack,3.3526109228480423,Heavy Crack,3.649657518178932,Heavy Crack
00688,3.2310988842807022,Heavy Crack,3.6055512754639896,Heavy Crack,3.5383612025908264,Heavy Crack
00689,3.2,Heavy Crack,3.7947331922020555,Heavy Crack,3.88329756778952,Heavy Crack
00690,2.863564212655271,Heavy Crack,2.683281572999748,Heavy Crack,3.2557641192199416,Heavy Crack
00691,3.0463092423455636,Heavy Crack,3.7947331922020555,Heavy Crack,3.6055512754639896,Heavy Crack
00692,3.0,Heavy Crack,3.82099463490856,Heavy Crack,3.2062439083762797,Heavy Crack
00693,3.2,Heavy Crack,4.019950248448356,Heavy Crack,3.6715119501371642,Heavy Crack
00694,3.394112549695428,Heavy Crack,4.386342439892262,Heavy Crack,4.049691346263318,Heavy Crack
00695,3.394112549695428,Heavy Crack,4.427188724235731,Heavy Crack,3.6715119501371642,Heavy Crack
00696,3.104834939252005,Heavy Crack,3.82099463490856,Heavy Crack,3.0463092423455636,Heavy Crack
00697,4.800000000000001,Heavy Crack,6.826419266350405,Heavy Crack,4.919349550499538,Heavy Crack
00698,4.681879964287851,Heavy Crack,5.2345009313209605,Heavy Crack,4.741307836451879,Heavy Crack
00699,2.973213749463701,Heavy Crack,4.004996878900157,Heavy Crack,3.1622776601683795,Heavy Crack
00700,2.8844410203711917,Heavy Crack,3.649657518178932,Heavy Crack,3.006659275674582,Heavy Crack
00701,2.529822128134704,Heavy Crack,4.044749683231337,Heavy Crack,3.0,Heavy Crack
00702,2.529822128134704,Heavy Crack,4.049691346263318,Heavy Crack,3.006659275674582,Heavy Crack
00703,2.4083189157584592,Heavy Crack,3.939543120718442,Heavy Crack,3.6,Heavy Crack
00704,2.8425340807103794,Heavy Crack,2.720294101747089,Heavy Crack,3.4000000000000004,Heavy Crack
00705,1.8439088914585775,Medium Crack,2.4000000000000004,Heavy Crack,1.8439088914585775,Medium Crack
00706,2.23606797749979,Heavy Crack,3.0265491900843116,Heavy Crack,2.1633307652783937,Heavy Crack
00707,2.209072203437452,Heavy Crack,3.0,Heavy Crack,2.08806130178211,Heavy Crack
00708,6.511528238439883,Heavy Crack,7.147027354082255,Heavy Crack,6.105735008989499,Heavy Crack
00709,6.511528238439883,Heavy Crack,7.1693793315739685,Heavy Crack,5.61426753904728,Heavy Crack
00710,6.529931086925804,Heavy Crack,7.42159012611179,Heavy Crack,5.813776741499454,Heavy Crack
00711,2.863564212655271,Heavy Crack,3.736308338453881,Heavy Crack,3.405877273185281,Heavy Crack
00712,2.8844410203711917,Heavy Crack,3.4000000000000004,Heavy Crack,2.95296461204668,Heavy Crack
00713,2.863564212655271,Heavy Crack,3.2984845004941286,Heavy Crack,3.0594117081556713,Heavy Crack
00714,2.4166091947189146,Heavy Crack,2.4000000000000004,Heavy Crack,2.9120439557122073,Heavy Crack
00715,3.006659275674582,Heavy Crack,3.6,Heavy Crack,3.2249030993194197,Heavy Crack
00716,8.246211251235321,Heavy Crack,9.482615672903759,Heavy Crack,3.6055512754639896,Heavy Crack
00717,1.6124515496597098,Medium Crack,1.341640786499874,Medium Crack,2.0,Medium Crack
00718,0.8,Light Crack,0.0,Light Crack,1.9798989873223332,Medium Crack
00719,2.4000000000000004,Heavy Crack,2.4083189157584592,Heavy Crack,3.111269837220809,Heavy Crack
00720,2.6305892875931813,Heavy Crack,2.8000000000000003,Heavy Crack,3.2249030993194197,Heavy Crack
00721,0.5656854249492381,Light Crack,0.0,Light Crack,1.5231546211727818,Medium Crack
00722,2.6305892875931813,Heavy Crack,3.0594117081556713,Heavy Crack,3.2557641192199416,Heavy Crack
00723,0.5656854249492381,Light Crack,0.0,Light Crack,1.6,Medium Crack
00724,2.8000000000000003,Heavy Crack,3.0265491900843116,Heavy Crack,3.2062439083762797,Heavy Crack
00725,0.632455532033676,Light Crack,0.0,Light Crack,1.2806248474865698,Medium Crack
00726,0.6000000000000001,Light Crack,0.0,Light Crack,1.4142135623730951,Medium Crack
00727,1.2000000000000002,Medium Crack,0.894427190999916,Light Crack,1.4560219778561037,Medium Crack
00728,1.2000000000000002,Medium Crack,1.0,Light Crack,1.4142135623730951,Medium Crack
00729,0.8246211251235321,Light Crack,0.0,Light Crack,2.0,Medium Crack
00730,0.8246211251235321,Light Crack,0.8,Light Crack,1.7204650534085255,Medium Crack
00731,0.8,Light Crack,0.8,Light Crack,1.4142135623730951,Medium Crack
00732,0.8246211251235321,Light Crack,1.0,Light Crack,1.2000000000000002,Medium Crack
00733,0.894427190999916,Light Crack,1.0,Light Crack,1.5231546211727818,Medium Crack
00734,1.264911064067352,Medium Crack,1.5231546211727818,Medium Crack,1.4142135623730951,Medium Crack
00735,1.0,Light Crack,1.2000000000000002,Medium Crack,1.8973665961010278,Medium Crack
00736,0.894427190999916,Light Crack,0.8,Light Crack,1.4000000000000001,Medium Crack
00737,0.894427190999916,Light Crack,0.8,Light Crack,1.5231546211727818,Medium Crack
00738,1.5620499351813308,Medium Crack,1.4422205101855958,Medium Crack,1.5620499351813308,Medium Crack
00739,1.5620499351813308,Medium Crack,1.4422205101855958,Medium Crack,1.6,Medium Crack
00740,1.019803902718557,Medium Crack,1.216552506059644,Medium Crack,1.5620499351813308,Medium Crack
00741,1.216552506059644,Medium Crack,1.216552506059644,Medium Crack,1.4000000000000001,Medium Crack
00742,1.216552506059644,Medium Crack,1.264911064067352,Medium Crack,1.4142135623730951,Medium Crack
00743,0.632455532033676,Light Crack,0.2,Light Crack,1.264911064067352,Medium Crack
00744,0.7211102550927979,Light Crack,0.0,Light Crack,1.341640786499874,Medium Crack
00745,0.848528137423857,Light Crack,0.632455532033676,Light Crack,1.2806248474865698,Medium Crack
00746,0.894427190999916,Light Crack,1.0,Light Crack,1.4000000000000001,Medium Crack
00747,0.8246211251235321,Light Crack,0.894427190999916,Light Crack,1.341640786499874,Medium Crack
00748,0.7211102550927979,Light Crack,0.0,Light Crack,1.5231546211727818,Medium Crack
00749,0.894427190999916,Light Crack,0.6000000000000001,Light Crack,1.4000000000000001,Medium Crack
00750,1.1661903789690602,Medium Crack,0.7211102550927979,Light Crack,1.7088007490635062,Medium Crack
00751,1.1661903789690602,Medium Crack,0.7211102550927979,Light Crack,1.6124515496597098,Medium Crack
00752,0.894427190999916,Light Crack,0.28284271247461906,Light Crack,1.341640786499874,Medium Crack
00753,1.341640786499874,Medium Crack,1.0,Light Crack,1.969771560359221,Medium Crack
00754,1.4000000000000001,Medium Crack,0.8246211251235321,Light Crack,1.6124515496597098,Medium Crack
00755,1.9798989873223332,Medium Crack,2.1540659228538015,Heavy Crack,1.9798989873223332,Medium Crack
00756,1.8973665961010278,Medium Crack,2.23606797749979,Heavy Crack,2.209072203437452,Heavy Crack
00757,1.8439088914585775,Medium Crack,2.4166091947189146,Heavy Crack,2.23606797749979,Heavy Crack
00758,2.280350850198276,Heavy Crack,2.863564212655271,Heavy Crack,2.720294101747089,Heavy Crack
00759,2.0,Medium Crack,2.1540659228538015,Heavy Crack,2.4083189157584592,Heavy Crack
00760,2.039607805437114,Heavy Crack,2.4083189157584592,Heavy Crack,2.1540659228538015,Heavy Crack
00761,1.9798989873223332,Medium Crack,2.1540659228538015,Heavy Crack,2.1633307652783937,Heavy Crack
00762,1.8439088914585775,Medium Crack,2.4166091947189146,Heavy Crack,2.23606797749979,Heavy Crack
00763,2.6,Heavy Crack,2.8000000000000003,Heavy Crack,2.95296461204668,Heavy Crack
00764,2.280350850198276,Heavy Crack,2.4000000000000004,Heavy Crack,2.60768096208106,Heavy Crack
00765,2.3323807579381204,Heavy Crack,2.863564212655271,Heavy Crack,2.209072203437452,Heavy Crack
00766,2.23606797749979,Heavy Crack,2.4738633753705965,Heavy Crack,2.863564212655271,Heavy Crack
00767,2.529822128134704,Heavy Crack,2.8000000000000003,Heavy Crack,3.0,Heavy Crack
00768,2.4083189157584592,Heavy Crack,2.6,Heavy Crack,2.4166091947189146,Heavy Crack
00769,2.2,Heavy Crack,2.4083189157584592,Heavy Crack,2.720294101747089,Heavy Crack
00770,2.3323807579381204,Heavy Crack,2.4083189157584592,Heavy Crack,2.4166091947189146,Heavy Crack
00771,2.4413111231467406,Heavy Crack,2.505992817228334,Heavy Crack,2.720294101747089,Heavy Crack
00772,2.3323807579381204,Heavy Crack,2.5612496949731396,Heavy Crack,3.0,Heavy Crack
00773,2.209072203437452,Heavy Crack,2.529822128134704,Heavy Crack,2.95296461204668,Heavy Crack
00774,2.3409399821439254,Heavy Crack,2.6907248094147422,Heavy Crack,2.683281572999748,Heavy Crack
00775,2.505992817228334,Heavy Crack,2.529822128134704,Heavy Crack,3.2557641192199416,Heavy Crack
00776,2.0,Medium Crack,2.0,Medium Crack,2.4083189157584592,Heavy Crack
00777,2.280350850198276,Heavy Crack,2.529822128134704,Heavy Crack,2.973213749463701,Heavy Crack
00778,1.264911064067352,Medium Crack,1.264911064067352,Medium Crack,1.6124515496597098,Medium Crack
00779,1.264911064067352,Medium Crack,1.264911064067352,Medium Crack,1.4560219778561037,Medium Crack
00780,1.4422205101855958,Medium Crack,1.6,Medium Crack,1.6,Medium Crack
00781,2.3323807579381204,Heavy Crack,2.4413111231467406,Heavy Crack,2.4413111231467406,Heavy Crack
00782,2.6,Heavy Crack,3.104834939252005,Heavy Crack,3.1622776601683795,Heavy Crack
00783,3.577708763999664,Heavy Crack,3.54400902933387,Heavy Crack,3.6,Heavy Crack
00784,3.492849839314596,Heavy Crack,3.6,Heavy Crack,3.622154055254967,Heavy Crack
00785,2.4083189157584592,Heavy Crack,2.6907248094147422,Heavy Crack,3.0,Heavy Crack
00786,2.23606797749979,Heavy Crack,2.785677655436824,Heavy Crack,2.4000000000000004,Heavy Crack
00787,2.433105012119288,Heavy Crack,2.8844410203711917,Heavy Crack,2.8284271247461903,Heavy Crack
00788,3.2984845004941286,Heavy Crack,3.54400902933387,Heavy Crack,3.4176014981270124,Heavy Crack
00789,2.8425340807103794,Heavy Crack,2.973213749463701,Heavy Crack,2.973213749463701,Heavy Crack
00790,1.0770329614269007,Medium Crack,1.5231546211727818,Medium Crack,1.2806248474865698,Medium Crack
00791,2.8284271247461903,Heavy Crack,2.95296461204668,Heavy Crack,2.95296461204668,Heavy Crack
00792,1.6124515496597098,Medium Crack,3.104834939252005,Heavy Crack,1.8867962264113207,Medium Crack
00793,1.6124515496597098,Medium Crack,3.2249030993194197,Heavy Crack,2.0,Medium Crack
00794,1.6124515496597098,Medium Crack,2.0591260281974004,Heavy Crack,1.8439088914585775,Medium Crack
00795,3.8000000000000003,Heavy Crack,4.17612260356422,Heavy Crack,4.079215610874228,Heavy Crack
00796,3.2062439083762797,Heavy Crack,3.676955262170047,Heavy Crack,3.2802438933713454,Heavy Crack
00797,1.8973665961010278,Medium Crack,2.4000000000000004,Heavy Crack,2.280350850198276,Heavy Crack
00798,2.3323807579381204,Heavy Crack,2.4738633753705965,Heavy Crack,2.6,Heavy Crack
00799,3.7576588456111875,Heavy Crack,4.17612260356422,Heavy Crack,3.984971769034255,Heavy Crack
00800,2.2627416997969525,Heavy Crack,2.720294101747089,Heavy Crack,2.3323807579381204,Heavy Crack
00801,2.6,Heavy Crack,2.8284271247461903,Heavy Crack,2.863564212655271,Heavy Crack
00802,1.8110770276274835,Medium Crack,2.4000000000000004,Heavy Crack,2.0,Medium Crack
00803,3.0,Heavy Crack,2.95296461204668,Heavy Crack,3.2557641192199416,Heavy Crack
00804,3.0,Heavy Crack,2.95296461204668,Heavy Crack,3.006659275674582,Heavy Crack
00805,3.0,Heavy Crack,3.111269837220809,Heavy Crack,3.2802438933713454,Heavy Crack
00806,2.280350850198276,Heavy Crack,2.6,Heavy Crack,2.4413111231467406,Heavy Crack
00807,2.6,Heavy Crack,2.8000000000000003,Heavy Crack,2.8284271247461903,Heavy Crack
00808,2.60768096208106,Heavy Crack,2.863564212655271,Heavy Crack,2.9120439557122073,Heavy Crack
00809,3.2984845004941286,Heavy Crack,3.4176014981270124,Heavy Crack,2.6,Heavy Crack
00810,2.23606797749979,Heavy Crack,2.2,Heavy Crack,2.4083189157584592,Heavy Crack
00811,2.863564212655271,Heavy Crack,2.9120439557122073,Heavy Crack,3.0,Heavy Crack
00812,2.0,Medium Crack,2.009975124224178,Heavy Crack,2.4000000000000004,Heavy Crack
00813,2.5455844122715714,Heavy Crack,3.0265491900843116,Heavy Crack,2.778488797889961,Heavy Crack
00814,2.80713376952364,Heavy Crack,2.9120439557122073,Heavy Crack,3.0463092423455636,Heavy Crack
00815,2.6,Heavy Crack,2.8284271247461903,Heavy Crack,2.683281572999748,Heavy Crack
00816,2.0,Medium Crack,2.2,Heavy Crack,2.280350850198276,Heavy Crack
00817,2.5455844122715714,Heavy Crack,3.0,Heavy Crack,2.4738633753705965,Heavy Crack
00818,2.6,Heavy Crack,3.0594117081556713,Heavy Crack,2.4083189157584592,Heavy Crack
00819,2.009975124224178,Heavy Crack,2.2,Heavy Crack,2.720294101747089,Heavy Crack
00820,2.23606797749979,Heavy Crack,2.1540659228538015,Heavy Crack,2.6,Heavy Crack
00821,2.1540659228538015,Heavy Crack,2.4166091947189146,Heavy Crack,2.0,Medium Crack
00822,2.863564212655271,Heavy Crack,2.8284271247461903,Heavy Crack,2.9120439557122073,Heavy Crack
00823,1.5231546211727818,Medium Crack,2.0,Medium Crack,1.7088007490635062,Medium Crack
00824,2.785677655436824,Heavy Crack,2.9120439557122073,Heavy Crack,3.2984845004941286,Heavy Crack
00825,2.0591260281974004,Heavy Crack,2.6305892875931813,Heavy Crack,2.683281572999748,Heavy Crack
00826,2.8000000000000003,Heavy Crack,2.973213749463701,Heavy Crack,3.0528675044947495,Heavy Crack
00827,2.785677655436824,Heavy Crack,3.130495168499706,Heavy Crack,3.111269837220809,Heavy Crack
00828,2.0591260281974004,Heavy Crack,2.6305892875931813,Heavy Crack,2.6305892875931813,Heavy Crack
00829,2.60768096208106,Heavy Crack,2.9120439557122073,Heavy Crack,2.4738633753705965,Heavy Crack
